name,category,lat,lon,brand,address,website,phone
Town,restaurant,1.2864386,103.8528078,,,,
Un-Yang-Kor-Dai Singapore,restaurant,1.2871169,103.8483333,,South Bridge Road,,
Lumo Bar & Restaurant,restaurant,1.2876356,103.8482724,,South Bridge Road,https://www.lumo.sg/,+658921 3818
Legendary Bak Kut Teh At South Bridge 發传人肉骨茶,restaurant,1.2878812,103.8483939,Legendary Bak Kut Teh,South Bridge Road,http://www.legendarybkt.com/,6535 9969
Ikigai,restaurant,1.2887652,103.8488122,,,,
The Dragon Chamber,restaurant,1.2880828,103.8489093,,,https://www.thedragonchamber.com,+65 6950 0015
665 Degrees Fahrenheit,restaurant,1.299169,103.8577342,,,https://www.hyatt.com/en-US/hotel/singapore/andaz-singapore/sinaz/dining?src=nplk-sinaz-lclb-665-degrees-fahrenheit,6408 1255
Meating Place,restaurant,1.2995202,103.858479,,,https://www.meating-place.com/,8338 2918
YEN Socialu,restaurant,1.2995656,103.858521,,,https://www.theyengroup.com.sg/,8669 6788
Kuro Maguro,restaurant,1.2766699,103.8460111,,,,
Ayesha’s Kitchen,restaurant,1.279272,103.8483315,,,,
Straits Chinese,restaurant,1.2803706,103.848961,,,,
Wahiro,restaurant,1.3048204,103.9037967,,,,
D'Star Bistro,restaurant,1.3404335,103.9625687,,Somapah Road,https://order.dstarbistro.com.sg/,+65 6904 5477
SUTD Canteen,restaurant,1.3410513,103.963024,,Somapah Road,,
Kim Keat Food & Drinks Centre,restaurant,1.3320314,103.8575098,,,,
The Fortune Cookie,restaurant,1.3010584,103.8600588,,,,
Byblos Grill,restaurant,1.3011576,103.8599961,,,,
Straits Teppanyaki,restaurant,1.3012261,103.8599525,,,,
Sultan Turkish Restaurant,restaurant,1.3016817,103.8596627,,,,
Waffle Place,restaurant,1.3019098,103.8593377,,,,
Ayasofya,restaurant,1.301883,103.8593636,,,,
Padi @ Bussorah,restaurant,1.3018171,103.8594108,,,,
Lepak at Rayz,restaurant,1.3015251,103.85962,,,,
Istanbul Turkish Restaurant,restaurant,1.3013457,103.8597558,,,,
Flying Monkey,restaurant,1.3011074,103.8598755,,,,
Cappadocia,restaurant,1.3010209,103.8599335,,,,
The Malayan Council,restaurant,1.3009427,103.8599819,,Bussorah Street,,
Inori Japanese Dining,restaurant,1.367824,103.766317,,Upper Bukit Timah Road,https://linktr.ee/inorisingapore,+65 8819 2175
Vatan Se,restaurant,1.3029541,103.896774,,Tanjong Katong Road,,
noodles & cocktails,restaurant,1.2779971,103.8420523,,,,
Ice Bar Bistro,restaurant,1.3141928,103.8539872,,,,
Tims Restaurant & Cafe,restaurant,1.3392121,103.8490098,,Lorong 4 Toa Payoh,https://timsrestaurantandcafe.sg/,+65 6250 5246
Spices & Curries Express,restaurant,1.3411738,103.8472114,,,,
Thailily,restaurant,1.3411733,103.8471224,,,,
Stella Seaside Lounge,restaurant,1.3162109,103.9774982,,Changi Coast Walk,https://www.stella.com.sg/,
Lam's Garden,restaurant,1.3023088,103.8625262,,,,
Doris's Devilishly Delicious Curry,restaurant,1.3023999,103.862412,,,,
Spice,restaurant,1.3020561,103.8625537,,,,
Sove,restaurant,1.3024254,103.8624616,,,,
Ru's Kitchen,restaurant,1.3023685,103.8624954,,,,
Chun Kee,restaurant,1.3019929,103.8623081,,,,
Rafah Twins,restaurant,1.3020348,103.8622846,,,,
Evan's Kitch,restaurant,1.3021745,103.8626468,,,,
Lobster Air,restaurant,1.3021078,103.8626529,,,,
Mom's Hand Mini Bowl Kitchen,restaurant,1.3002855,103.8491977,,,,
Meokja,restaurant,1.3000632,103.8494056,,,,
House On The Moon,restaurant,1.3001111,103.8491436,,,,
Chong Qing Xiao Mu Deng,restaurant,1.2999498,103.8492069,,,,
Sidewalk Food,restaurant,1.2920057,103.8495933,,,,
Shiok Garden,restaurant,1.4438877,103.7816792,,,,
Nalaa Restaurant,restaurant,1.3056341,103.8529905,,Dunlop Street,,
Al Haleem Restaurant,restaurant,1.3049116,103.8534458,,,,
Makan Thai Food,restaurant,1.3106188,103.864169,,,,
Ng Khan Chilli Pan Mee,restaurant,1.3125459,103.8603112,,Foch Road,,
Fried Rice Story,restaurant,1.3334408,103.9155467,,,,
Indulge,restaurant,1.3290425,103.8485001,,,,
Estate,restaurant,1.3021964,103.8359667,,Orchard Road,http://www.hiltonsingaporeorchard.com/estate,+65 6831 6270
,restaurant,1.3233745,103.8105325,,Coronation Road,,
Sho Yakitori Sushi,restaurant,1.2929454,103.85889,,,,
Quinn’s,restaurant,1.2929079,103.8591992,,,,
Ole’s,restaurant,1.2928945,103.8593074,,,,
Yap Chai Lack Roasted Pig,restaurant,1.3277895,103.8930302,,,,
Ling Brother Eating House,restaurant,1.3378183,103.8869367,,,,
Otto Ristorante,restaurant,1.2770993,103.8463718,,Maxwell Road,https://www.ottoristorante.com.sg/,
Apoze Coffee Shop,restaurant,1.3380553,103.8867951,,Upper Paya Lebar Road,,
Wonderful Chinese Restaurant,restaurant,1.3385095,103.8864501,,,,
Yu Cun,restaurant,1.339206,103.8859368,,,,
Saap Saap Thai,restaurant,1.3164306,103.8967905,,,,
Hokkai Small Town,restaurant,1.3149438,103.8949366,,,,
Shi Li Fang,restaurant,1.3151877,103.8945209,,,,
Osomatsu,restaurant,1.3152375,103.8947107,,,,
Salvo,restaurant,1.315778,103.8932258,,,,
Rempapa,restaurant,1.316627,103.8932827,,,,
Zing,restaurant,1.3164094,103.8931851,,,,
Yhingthai Palace,restaurant,1.2966518,103.8548195,,Purvis Street,,
Heniu Teppanyaki,restaurant,1.3012285,103.8385111,,,,
Blue Lotus Opio Bar & Kitchen,restaurant,1.2736297,103.8035201,,,,
St Pierre,restaurant,1.2862755,103.8542246,,,,
Legendary Hong Kong 香港傳奇,restaurant,1.3398865,103.7057669,,Jurong Point,https://lhk.com.sg/,+65 92973511
The dancing crab,restaurant,1.3002917,103.8400511,,,,
The Shelf Side,restaurant,1.2753733,103.8444301,,,,
Route 65 Bar + Kitchen,restaurant,1.2954671,103.8585896,,,,
Katong Mei Wei Chicken Rice,restaurant,1.303646,103.9005792,,,,
Ma Maison Kitchen,restaurant,1.2748144,103.8437449,,,,
Ura Hototogisu Ramen,restaurant,1.2748567,103.8436514,,,,
Gyu Kaku,restaurant,1.3065172,103.7884328,,,,
Tai Liok Claypot chicken rice,restaurant,1.2865346,103.8044952,,,,
Biseryu by Deli’s kitchen,restaurant,1.3069054,103.833284,,,,
Walking on Sushine,restaurant,1.300701,103.8399241,,,,
The book cafe,restaurant,1.291192,103.8388751,,,,
Miam Miam,restaurant,1.2992244,103.8552729,,,,
De Luca Restaurant,restaurant,1.3179702,103.8426594,,Goldhill Plaza,,
Ciel Patisserie,restaurant,1.3529584,103.8868151,,,,
5 senses bistro,restaurant,1.3065708,103.7882704,,,,
Supreme Ramen Xiao Long Bao,restaurant,1.30882,103.7929212,,,,
BistroG,restaurant,1.2921464,103.8595279,,,,
Gading Indonesian Street Food,restaurant,1.3044801,103.8338605,,,,
Pizza Republic,restaurant,1.2915781,103.7841659,,,,
Dark Horse Japanese Bar,restaurant,1.286057,103.8497752,,,,
Carrara Cafe,restaurant,1.2866646,103.8066972,,,,
Jin Yu Man Tang,restaurant,1.3047747,103.90416,,,,
Happy Ending Pizza Parlour,restaurant,1.3021342,103.8626533,,,,
Atico Lounge,restaurant,1.3042646,103.8319549,,,,
Tingkat Peramakan,restaurant,1.3138617,103.8527303,,,,
Abundance,restaurant,1.2896189,103.8156537,,,,
Kokonoka Ryori,restaurant,1.3050456,103.8626504,,,,
Beppu Menkan Japanese Noodle Restaurant,restaurant,1.284542,103.8475535,,Pickering Street,,
Guann Handmade minced Pork & Crab meatballs,restaurant,1.2749195,103.8422456,,,,
Jian Zhao Ipoh curry noodle,restaurant,1.3617323,103.851883,,,,
Makan Melaka,restaurant,1.3887447,103.9884459,,,,
Winestone,restaurant,1.3139195,103.8283341,,,,
Ipoh curry noodle,restaurant,1.3621484,103.851807,,Ang Mo Kio Avenue 1,,
Magal BBQ,restaurant,1.2811774,103.8480249,,,,
Botanico at The Garage,restaurant,1.3189632,103.8155809,,Cluny Park Road,,
Korat Thai Cafe,restaurant,1.3071726,103.8292189,,,,
Si Wei Mao Cai Restaurant,restaurant,1.2835657,103.8453954,,,,
Big Brand Satay Boutique,restaurant,1.2839601,103.8467906,,Cross Street,,
Buta Kabayaki,restaurant,1.3012603,103.8384807,,,,
Ji Ji Noodle House,restaurant,1.2854763,103.8457953,,New Bridge Road,,
Inle Myanmar Restaurant,restaurant,1.2920844,103.850694,,North Bridge Road,,
Moona Thai Kitchen,restaurant,1.3533498,103.8875155,,,,
Ta lu prawn noodle,restaurant,1.2841961,103.847036,,Nankin Street,,
Max’s restaurant,restaurant,1.3076394,103.8335786,,Scotts Road,,
Lucca’s Trattoria,restaurant,1.2916772,103.8416086,,,,
Walnut Tree,restaurant,1.277408,103.8394414,,,,
The Assembly Ground,restaurant,1.2993963,103.847699,,Cathay Forecourt,,
Dumpling.ru,restaurant,1.2774259,103.8463384,,,,
Str Tao Taiwanese Cuisine,restaurant,1.336383,103.7553012,,,,
The Grumpy Bear,restaurant,1.3547732,103.8309845,,Upper Thomson Road,,
Plain vanilla,restaurant,1.2816883,103.8479898,,,,
Pranakorn,restaurant,1.3893242,103.9873527,,Changi Village Road,,
Mr Mamak,restaurant,1.3883702,103.9869375,,Changi Village Road,,
Moona Thaikitchen,restaurant,1.3533239,103.8875008,,,,
Zazz Pizza,restaurant,1.3027476,103.8505485,,Short Street,,
Tai Liok Claypot Chicken Rice,restaurant,1.2865847,103.8045279,,,,
Ciel Patisserie,restaurant,1.3529432,103.8868102,,,,
Carpenter and Cook,restaurant,1.3408297,103.7735816,,Lorong Kilat,https://www.carpenterandcook.com/,+65 6463 3648
The book cafe,restaurant,1.2912244,103.8388866,,,,
Jian Zao Ipoh curry noodle,restaurant,1.3617836,103.8518217,,,,
King of fried rice,restaurant,1.3619683,103.8550982,,Ang Mo Kio Avenue 10,,
Pranakorn,restaurant,1.3893218,103.9873427,,Changi Village Road,,
Thai’d Me Up,restaurant,1.3164161,103.8355308,,Bukit Timah Road,,
Abundance,restaurant,1.2896278,103.8156344,,,,
Mr Mamak,restaurant,1.3882469,103.9869479,,Changi Village Road,,
Sushi Express,restaurant,1.3543146,103.9449129,Sushi Plus,Tampines 1,https://www.sushiexpress.com.sg/,+65 67892877
Genki Sushi,restaurant,1.3523288,103.9449438,,Tampines Central 5,https://genkisushi.com.sg/,6816 4573
Itacho Sushi,restaurant,1.3527988,103.9448807,,Tampines Central 5,https://www.itachosushi.com.sg/,6789 5388
Sushi Express Take Out,restaurant,1.3538317,103.9446606,,Tampines Central 1,,6970 2766
Don Dae Bak,restaurant,1.2806793,103.8422618,,,,
The Social Space,restaurant,1.2811281,103.8422188,,,,
,restaurant,1.2845199,103.8439573,,New Bridge Road,,
La Boca,restaurant,1.3033082,103.8592052,,,,
Kinzu Izakaya,restaurant,1.3033429,103.859237,,,,
Twenty Grammes,restaurant,1.3033666,103.8592675,,,,
Mr Mookata,restaurant,1.2986959,103.8558946,,,,
,restaurant,1.2767355,103.7916057,,,,
,restaurant,1.2766887,103.7915885,,,,
,restaurant,1.2766505,103.7916575,,,,
,restaurant,1.2767022,103.7916834,,,,
99 Buona Vista Kitchen,restaurant,1.2803918,103.7867994,,,,
Paradise Hotpot,restaurant,1.392449,103.8948466,,,,
Yakiniku Like,restaurant,1.3924194,103.8948403,,,,
LeNu,restaurant,1.3924186,103.8948125,,,,
Xin Xiong Ji Noodle House,restaurant,1.2748315,103.842914,,,,
Golden Ocean,restaurant,1.3041638,103.9017766,,,,
Butter & Spice,restaurant,1.3045053,103.9043453,,,,
Tomi Sushi,restaurant,1.3040494,103.9028553,,,,
Burrata Joy Gustavo Lapasta,restaurant,1.3031939,103.9031479,,Marine Parade Road,,+65 8333 2742
Yun Ga,restaurant,1.3039423,103.9029177,,,,
Wine Mansion,restaurant,1.3032373,103.9032445,,,,
Golden Leaf,restaurant,1.3048575,103.9045067,,,,
Viva Loca,restaurant,1.3050702,103.9046786,,,,
Shin Minori,restaurant,1.3049588,103.9045838,,,,
Kotobuki Yakitori,restaurant,1.3048616,103.9047392,,,,
Dai-Ichi Fishmart,restaurant,1.3046601,103.9042362,,,,
Guzman y Gomez,restaurant,1.3055866,103.9048817,Guzman y Gomez,,,
Raken Ippudo,restaurant,1.3053996,103.9051567,,,,
Tim Ho Wan,restaurant,1.3056277,103.9050336,,,,
Himawari,restaurant,1.2739435,103.8033847,,,,
Ju Shin Jung,restaurant,1.2738829,103.8032978,,,,
Imperial Treasure Steamboat,restaurant,1.3000586,103.8372241,,,,
Kei Kaisendon,restaurant,1.3001528,103.8373859,,,,
Han’s,restaurant,1.3001236,103.8377822,,,,
$1.30 Dim Sum,restaurant,1.3589211,103.8914045,,,,
Wan Chai HongKong Tea Room 灣仔香港奶茶店,restaurant,1.3343334,103.7471021,,IMM,http://www.wanchai.sg/,+65 8561 8801
Long Beach,restaurant,1.3352585,103.7463699,,,,
Canton Paradise 樂天小香港,restaurant,1.3342659,103.7433154,,,,
Gurney Drive,restaurant,1.4177201,103.9013848,,,,
Dancing Crab,restaurant,1.4181332,103.9011152,,,,
Luck Thai,restaurant,1.3111001,103.8601431,,,,
Ma Ma Spin Pot,restaurant,1.3110527,103.8601817,,,,
Penang Savour,restaurant,1.3082655,103.8620388,,,,
Yan Chuan Roasters,restaurant,1.3084051,103.8622273,,,,
Zhang Liang,restaurant,1.2987304,103.8545622,,,,
Hey! Yakiniku,restaurant,1.2985429,103.8544146,,,,
Chaoniu Hot Pot,restaurant,1.2992383,103.8579144,,Fraser Street,https://www.chaoniu.com.sg/,+65 69098783
Nana's Green Tea,restaurant,1.2992869,103.8580628,,Fraser Street,https://global.nanasgreentea.com/,
The Jungle Boy,restaurant,1.2818127,103.8481384,,,,+65 88610376
Bacaro,restaurant,1.3313015,103.8074224,,,,
Koufu,restaurant,1.2774512,103.8352012,,,,
Kopitiam,restaurant,1.2799813,103.8345529,,,,
Akimitsu,restaurant,1.3339577,103.9622734,,,,
Ichiban Sushi,restaurant,1.3342972,103.962975,,,,
The Soup Spoon Union,restaurant,1.3342144,103.9628183,,,,
Saizeriya,restaurant,1.3343368,103.9621253,Saizeriya,,,
Curry is Drink,restaurant,1.3339216,103.9623692,,,,
The Fishball Folks,restaurant,1.3346198,103.9623832,,,,
Idaten Udon,restaurant,1.3343377,103.963002,,,,
Wee Nam Kee Chicken Rice,restaurant,1.3340649,103.9622981,,,,
Gong Yuan Ma La Tang,restaurant,1.3346579,103.9624803,,,,
Wok Master,restaurant,1.334027,103.9624058,,,,
Manna,restaurant,1.3343257,103.9629596,,,,
Shabu Shai,restaurant,1.3340584,103.9628794,,,,
Tamago-EN,restaurant,1.3343396,103.9625996,,,,
Manna Bistro & Grill,restaurant,1.334132,103.9624058,,,,
Aburi-En,restaurant,1.3343318,103.9627474,,,,
Han's,restaurant,1.3346842,103.9627672,,,,
Monster Chili,restaurant,1.334402,103.962836,,,,
PaPer Rice,restaurant,1.3341829,103.9628652,,,,
The Dim Sum Place,restaurant,1.3339484,103.9628219,,,,
SG Hawker,restaurant,1.2786342,103.8363217,,Hospital Drive,,
Gyu-Kaku,restaurant,1.4071208,103.9029018,Gyu-Kaku,,,
Kaffe & Toast,restaurant,1.279534,103.8349655,,Hospital Drive,https://www.coffeeandtoast.com.sg/,
Arbora,restaurant,1.2713355,103.8191608,,,,
Thai Master Kitchen,restaurant,1.379469,103.8882645,,,,
Andes,restaurant,1.3423233,103.9530522,,,,
Buddy Hoagies,restaurant,1.3423546,103.9531135,,,,
Shi Li Fang,restaurant,1.3424608,103.9532523,,,,
Takagi Ramen,restaurant,1.3430411,103.9531209,,,,
Saizeriya,restaurant,1.3425746,103.9532383,Saizeriya,,,
Pizza Hut,restaurant,1.3425681,103.9532837,Pizza Hut,,,
JinShangYiPin,restaurant,1.3426956,103.9527253,,,,
Sanook Kitchen,restaurant,1.3424551,103.9529308,,,,
Nandhana's,restaurant,1.3424065,103.9531845,,,,
Monster Curry,restaurant,1.3541968,103.9454012,,,,
Tim Ho Wan,restaurant,1.3544576,103.9446436,,,,
Nadyas,restaurant,1.3931851,103.917562,,,,
Beastro,restaurant,1.3932667,103.9176222,,,,
Kin Kao Mai,restaurant,1.3935066,103.9178431,,,,
Pump Station 1965,restaurant,1.3936073,103.917905,,,,
Seoul Good,restaurant,1.3933191,103.9176592,,,,
Pangium,restaurant,1.3145629,103.8093493,,Gallop Road,https://www.restaurantpangium.sg/,
Osteria Mozza,restaurant,1.3020717,103.8359381,,Orchard Road,http://www.hiltonsingaporeorchard.com/osteriamozza,+65 6831 6271
Fu Lin Men (NSRCC),restaurant,1.3187247,103.9740138,,,,
Boat Noodle,restaurant,1.3032427,103.8532722,,,,
The Gyu Co,restaurant,1.3300359,103.7446197,,,,
Thai Kha,restaurant,1.2871317,103.845105,,,,
Santouka,restaurant,1.2890371,103.8459561,,Clarke Quay Central,,+65 62240668
Seletar Corner,restaurant,1.3862514,103.873482,,,,
Seletar Hill Restaurant,restaurant,1.3858325,103.8731199,,,,
Maccha House 抹茶館,restaurant,1.3008553,103.8393292,,,,
Kim Dae Mun Korean Food,restaurant,1.3004036,103.8424126,,Orchard Road,,
Kitchenman Nasi Lemak,restaurant,1.3123779,103.8630201,,Kallang Avenue,,
Hao Lai Ke,restaurant,1.3103551,103.864063,,,,
Ng Kuan Chilli Pan Mee,restaurant,1.300893,103.8518032,,,,
Seow Choon Hua,restaurant,1.301302,103.8612021,,,,
Naowarat,restaurant,1.3272328,103.8455375,,Balestier Road,,+65 6909 3600
Timbre X S.E.A.,restaurant,1.2878476,103.8507929,,,,
Yuen Kee Dumpling,restaurant,1.3003618,103.852006,,Middle Road,,
Coffee Lounge,restaurant,1.3084257,103.8339896,,Scotts Road,https://www.goodwoodparkhotel.com/dining/coffee-lounge,+65 67301746
L'Espresso,restaurant,1.3087855,103.8343693,,Scotts Road,https://www.goodwoodparkhotel.com/dining/l-espresso,+65 67301743
Gordon Grill,restaurant,1.3088849,103.8343137,,Scotts Road,https://www.goodwoodparkhotel.com/dining/gordon-grill,+65 67301744
Min Jiang,restaurant,1.3086682,103.8343097,,Scotts Road,https://www.goodwoodparkhotel.com/dining/min-jiang,+65 67301704
Jiang-Nan Chun,restaurant,1.305116,103.8287373,,,https://www.fourseasons.com/singapore/dining/restaurants/jiang_nan_chun/,+65 68317653
One-Ninety Restaurant,restaurant,1.3051308,103.8286622,,,https://www.fourseasons.com/singapore/dining/restaurants/one_ninety/,+65 68317653
Nobu,restaurant,1.3051823,103.8287476,Nobu,,https://www.fourseasons.com/singapore/dining/restaurants/nobu-singapore/,+65 68317653
The Line,restaurant,1.3113306,103.8268068,,,https://www.shangri-la.com/singapore/shangrila/dining/restaurants/the-line/,+65 6213 4398
Shang Palace,restaurant,1.3113791,103.8267144,,,https://www.shangri-la.com/singapore/shangrila/dining/restaurants/shang-palace/,+65 6213 4398
Chop Chop,restaurant,1.3036649,103.7739095,,,,
Kaveri,restaurant,1.3571837,103.9863086,,,,
Hong Kong Zhai 香港仔,restaurant,1.2909865,103.8585336,,,https://hongkongzhai.com/,+65 68832576
BORNGA 본가,restaurant,1.2946388,103.8603258,,,,
Ssak3 싹쓰리,restaurant,1.2973249,103.8534694,,,https://ssak3brasbasah.com/,+65 63364476
Pizza Hut,restaurant,1.3297426,103.873789,Pizza Hut,MacPherson Road,https://www.pizzahut.com.sg/,+65 6280 1103
Sin Li Food Junction,restaurant,1.3302593,103.8751228,,,,
Cross Straits 两岸小食,restaurant,1.30723,103.8339059,,,,
NaNa Thai Restaurant,restaurant,1.3073397,103.8339879,,,,
Pondok Jawa Timur,restaurant,1.3073333,103.834005,,,,
Nanbantei 南蛮亭,restaurant,1.3069683,103.8336261,,Far East Plaza,,
Ah Yat Kitchen 阿一厨坊,restaurant,1.306833,103.8335146,,Far East Plaza,,+65 62352988
Puncak Muslim Food,restaurant,1.3075213,103.8335553,,,,
New Station Snack Bar 新食站厨,restaurant,1.30749,103.8335407,,,,
辣家小館,restaurant,1.3019805,103.8495852,,,,
Al-Haji,restaurant,1.3258283,103.923042,,,,
Local,restaurant,1.298571,103.8503509,,,,
Box N Sticks,restaurant,1.3021804,103.859736,,,,
Imperial Treasure Fine Shanghai Cuisine,restaurant,1.3027091,103.8347966,,,,
Paradise Teochew Restaurant,restaurant,1.3030047,103.833876,,,,
Tampopo たんぽぽ,restaurant,1.3032117,103.8342934,,,,
Frenchie,restaurant,1.2773187,103.8443152,,,,
GattOpardo,restaurant,1.27846,103.8443607,,,,
Thai Pan,restaurant,1.3035407,103.8513388,,,,
Kumi Den,restaurant,1.2797415,103.8433351,,,,
Fleur De Sel,restaurant,1.2776781,103.8442075,,,,
Tan Yu,restaurant,1.298694,103.8553214,,,,
Chen's Mapo Tofu,restaurant,1.350235,103.8731127,,,,
Ramen Kiou,restaurant,1.3507457,103.8718247,,,,
Yun Nans,restaurant,1.351086,103.8724609,,,,
Semma Bistro,restaurant,1.4046363,103.8192497,,,,
WANt Food Chinatown Taiwanese Delights,restaurant,1.284427,103.8466869,,,,
Spice 45,restaurant,1.284425,103.8470332,,,,
Aglio Olio,restaurant,1.2843289,103.8471893,,,,
Waku-Shin,restaurant,1.2841706,103.8470701,,,,
Miraku,restaurant,1.2841292,103.8475508,,,,
Koji Sushi Bar,restaurant,1.2843676,103.8471266,,,,
Chilli Pan Mee (Batu Road),restaurant,1.2835228,103.8478046,,,,
Lai Huat Signatures,restaurant,1.2834383,103.8477597,,,,
国府,restaurant,1.2836079,103.8476799,,,,
Luka,restaurant,1.2834618,103.847584,,,,
Bad Greens,restaurant,1.2840329,103.8479555,,,,
张亮麻辣烫,restaurant,1.2842582,103.8473057,张亮麻辣烫,,,
别府,restaurant,1.2841489,103.8475074,,,,
King of Fried Rice,restaurant,1.418222,103.8411494,,,,
OmoOmo Food Concepts,restaurant,1.3031554,103.872836,,,,
Old Street Bak Kut Teh,restaurant,1.3037111,103.8723561,,,,
Pastamania,restaurant,1.3036285,103.872383,,,,
Ayam Penyet President,restaurant,1.3037717,103.8723486,,,,
The Soup Spoon Union,restaurant,1.3031881,103.8729203,,,,
极鲜,restaurant,1.3025167,103.873097,,,,
Joah Korean,restaurant,1.3353779,103.9638395,,,,
Sakura Asian Crusine,restaurant,1.3351921,103.9641331,,,,
Kurry Korner,restaurant,1.3354344,103.9640154,,,,
Sakunthalas,restaurant,1.3348958,103.9639842,,,,
Tonkotsu King,restaurant,1.3348585,103.964067,,,,
Singa Cafe,restaurant,1.335223,103.9639,,,,
Ananda Bhavan,restaurant,1.3352656,103.9640146,,,,
Sushi Zanmai,restaurant,1.3354956,103.9639317,,,,
Yum Cha,restaurant,1.3355923,103.9637682,,,,
Salad Stop,restaurant,1.3350899,103.9640812,,,,
Uozen,restaurant,1.3355312,103.9638512,,,,
Banjara,restaurant,1.3354763,103.9637086,,,,
Zab Udon,restaurant,1.3355653,103.9638217,,,,
Song Fa,restaurant,1.3353895,103.964106,,,,
Haidilao Hot Pot,restaurant,1.4164216,103.9019861,Haidilao Hot Pot,,,
Yaowarat Thai Kway Chap,restaurant,1.361441,103.8862004,,Upper Serangoon Road,,
Jag WIne,restaurant,1.3086631,103.9114973,,,,
Saizeriya,restaurant,1.3068897,103.787957,Saizeriya,,https://www.saizeriya.com.sg/,+65 67342580
